Country,year,quartile,Computers & Electronics,Enterprise Technology,Science,Jobs & Education,Law & Government,Internet & Telecom,Industrial Materials & Equipment,Biotechnology & Pharmaceuticals,Aerospace & Defense,Automotive Industry,Energy & Utilities,Chemicals Industry,Medical Devices & Equipment,Construction & Maintenance,Health,Robotics,Technology News
AT,2008,4,0.8619402449140608,0.3761835892566617,0.7291002252058528,0.6842747225669689,0.6211951228685813,1.0947082952340677,0.3924021276016972,0.6188979984006641,0.3414407906191361,0.5707672385270067,1.1507300972644408,0.26777072507492167,0.7416234765358679,0.6610873099704011,0.6374905880013315,0.20931525031315243,-0.15807435879770632
AT,2009,1,0.755885204653942,0.3761835892566617,0.7187186494920896,0.6842747225669689,0.7465176652566945,1.0755162143796773,0.4824633411089003,0.6188979984006641,0.35449026248227944,1.0554268583403925,1.1407135869154106,0.34246176849286897,0.7879485542080555,0.9172980339562593,0.7201746110682554,0.22102076048124886,-0.18290177659733792
AT,2009,2,0.3952980677695382,0.1545693418818246,0.6564291952095114,0.35573012137158316,0.46695199377551844,0.7588468802822369,0.2823273110928934,0.4442899505081846,0.2892429031665619,0.3861350024076216,0.7200201522561344,0.44916325908993643,0.625810782355399,0.6709415685852417,0.5238000562843114,-0.05991148355306376,-0.22014290329678524
AT,2009,3,0.33166504361346694,0.07014486669141058,0.19963986380393736,0.17556050136121049,0.34162945138740497,0.7204627185734563,0.26231370809129273,0.43337694751490474,0.3805892062085667,0.16688422201585176,0.5497394763226178,0.19307968165697464,0.50999808817493,0.6413787927407197,0.41010952456729094,-0.09502801405735284,-0.39393482789420603
AT,2009,4,0.511958612055669,0.13346322308422118,0.4591792566480136,0.36632833431336986,0.3319892558190887,0.8356152036997984,0.21227970058729084,0.32424691758210505,0.14569871267198314,0.1784237367733134,0.5497394763226178,0.20374983071668124,0.5447418964290707,0.4935649135181094,0.48245804475084936,-0.05991148355306376,-0.282211447795864
AT,2010,1,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.34162945138740497,0.6245023143015047,-1.1886725095247583,0.32424691758210505,0.19789660012455734,0.15534470725839036,0.6098385384168001,0.12905878729873418,0.5447418964290707,0.4935649135181094,0.48245804475084936,-0.2120831157383165,-0.23255661219660095
AT,2010,2,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.19702651786265873,0.34621714191284514,-1.1886725095247583,0.13872586669634573,0.028253465903691457,0.18996325153077506,0.42954135213425315,0.24643042695550826,0.23204762214180444,0.4048765859845431,0.22407047266671243,-0.23549413607450914,-0.19531548549715363
AT,2010,3,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.033143193201279716,0.29823693977686944,-1.1886725095247583,0.02959583676354603,-0.1283401964540308,-0.052366558375917915,0.299326717596858,-0.07367404483569398,0.15097873621547608,0.2669169653767733,0.038031420766133896,-0.46960433943643637,-0.4063485367940218
AT,2010,4,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.01386280206464695,0.43258150575760157,-1.1886725095247583,-0.024969178202853826,-0.06309283713831315,-0.0062084993460716975,0.26927718654976684,-0.0950143429551074,0.06990985028914795,0.16837437922836648,0.05870242653286499,-0.23549413607450914,-0.4063485367940218
AT,2011,1,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.34162945138740497,0.6532904355830902,-1.1886725095247583,0.17146487567618562,0.2500944875771314,0.25920034007554443,0.9403833799348027,0.3744722156719892,0.5794857046832114,0.6610873099704011,0.6271550851179659,-0.0716169937211602,-0.10841952319844327
AT,2011,2,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.3223490602507722,0.5669260717383338,-1.1886725095247583,0.12781286370306572,0.14569871267198314,0.22458179580315976,0.7801192143503166,0.4278229609705228,0.4173479328305549,0.6216702755110383,0.5238000562843114,-0.11843903439354547,-0.2697977388960483
AT,2011,3,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.16810593115770947,0.5669260717383338,-1.1886725095247583,-0.014056175209573786,0.19789660012455734,0.05148907444123629,0.48964041422843546,0.19307968165697464,0.28995396923203887,0.50341917213295,0.24474147843344352,-0.3057271970830873,-0.29462515669567985
AT,2011,4,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.24522749570424096,0.6436943951558952,-1.1886725095247583,0.05142184275010588,0.13264924080883966,0.16688422201585176,0.5096734349264962,0.2571005760152151,0.3015352386500858,0.4640021376735873,0.4721225418674838,-0.0833225038892564,0.8474360620873713
AT,2012,1,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.2741480824091902,0.5957141930199192,-1.1886725095247583,0.09507385472322581,0.10655029708255259,0.25920034007554443,0.5697724970206784,0.1610692344778544,0.3826041245764142,0.6118160168961977,0.5444710620510422,-0.10673352422544928,-0.19531548549715363
AT,2012,2,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.29342847354582297,0.4613696270391871,-1.1886725095247583,0.10598685771650586,0.1195997689456962,0.23612131056062116,0.6298715591148608,0.4064826628511094,0.3362790469042265,0.5723989824368348,0.5134645534009458,-0.03650046321687113,-0.22014290329678524
AT,2012,3,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.17774612672602597,0.4421775461847968,-1.1886725095247583,0.04050883975682607,0.08045135335626563,0.18996325153077506,0.42954135213425315,0.10771848917932055,0.2783726998139921,0.4935649135181094,0.3170899986170017,-0.3174327072511836,-0.35669370119475874
AT,2012,4,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.22594710456760797,0.5381379504567483,-1.1886725095247583,0.08416085172994577,0.26314395944027485,0.29381888434792913,0.4195248417852227,0.09704834011961395,0.32469777748617956,0.4640021376735873,0.48245804475084936,-0.15355556489783456,-0.2697977388960483
AT,2013,1,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.2837882779775065,0.6245023143015047,-1.1886725095247583,0.07324784873666597,0.15874818453512676,0.27073985483300583,0.48964041422843546,0.1824095325972678,0.3710228551583672,0.50341917213295,0.5444710620510422,-0.13014454456164193,-0.36910741009457443
AT,2013,2,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.19702651786265873,0.43258150575760157,-1.1886725095247583,0.02959583676354603,0.054352409629978546,0.33997694337777523,0.479623903879405,0.34246176849286897,0.24362889155985143,0.5921074996665162,0.5444710620510422,-0.165261075065931,-0.22014290329678524
AT,2013,3,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.1488255400210767,0.33662110148564994,-1.1886725095247583,-0.035882181196133754,-0.05004336527516967,0.18996325153077506,0.26927718654976684,0.12905878729873418,0.18572254446961678,0.45414787905874654,0.3377610043837328,-0.37596025809166544,-0.33186628339512714
AT,2013,4,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.2066667134309752,0.41338942490321134,-1.1886725095247583,0.007769830776986064,0.04130293776683507,0.27073985483300583,0.3694422900400708,0.12905878729873418,0.17414127505157004,0.3753138101400211,0.5134645534009458,-0.13014454456164193,-0.34427999229494294
AT,2014,1,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.2741480824091902,0.41338942490321134,-1.1886725095247583,0.06233484574338592,0.054352409629978546,0.33997694337777523,0.35942577969104034,0.171739383537561,0.3015352386500858,0.5526904652071536,0.6581615937680624,-0.15355556489783456,-0.38152111899439023
AT,2014,2,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.1488255400210767,0.24066069721369845,-1.1886725095247583,-0.014056175209573786,0.015203994040547982,0.16688422201585176,0.20917812445558454,0.2997811722540419,0.22046635272375745,0.5132734307477907,0.5548065649344077,-0.27061066657879823,-0.34427999229494294
AT,2014,3,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.16810593115770947,0.29823693977686944,-1.1886725095247583,-0.024969178202853826,0.054352409629978546,0.09764713347108238,0.2392276555026757,0.1610692344778544,0.20888508330571073,0.47385639628842785,0.3894385188005601,-0.41107678859595453,-0.39393482789420603
AT,2014,4,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.1584657355893932,0.4229854653304064,-1.1886725095247583,0.018682833770266107,0.18484712826141372,0.2476608253180828,0.35942577969104034,0.0436975948210801,0.25521016097789817,0.45414787905874654,0.48245804475084936,-0.2589051564107019,-0.33186628339512714
AT,2015,1,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.2741480824091902,0.31742902063125966,-1.1886725095247583,0.05142184275010588,0.1195997689456962,0.15534470725839036,0.4095083314361922,0.19307968165697464,0.35944158574032026,0.562544723821994,0.7201746110682554,-0.294021686914991,-0.4063485367940218
AT,2015,2,-1.0258394717160528,-1.164563082968396,-1.0772939489889175,-1.2340018198964118,0.2163069089992917,0.1447002929417468,-1.1886725095247583,-0.0031431722162938605,0.0021545221774045054,0.2476608253180828,0.2392276555026757,0.4278229609705228,0.20888508330571073,0.5428362065923128,0.6168195822346005,-0.3174327072511836,-0.34427999229494294
AT,2015,3,-1.0258394717160528,-1.164563082968396,-0.05989952904013889,-1.2340018198964118,-1.094759688291741,0.17348841422333228,0.13222528858088808,-0.046795184189413676,0.06740188149312203,-1.137080945577305,0.21919463480461499,-1.354091932000503,0.18572254446961678,0.5723989824368348,-1.3159194569547432,-0.294021686914991,-0.9028968927866527
AT,2015,4,-1.0258394717160528,-1.164563082968396,0.1477319852351222,-1.2340018198964118,-1.094759688291741,0.2886408993496742,0.10220488407848705,-0.046795184189413676,0.22399554385084428,-1.137080945577305,0.3093432279458885,-1.354091932000503,0.23204762214180444,0.43443936182906523,-1.3159194569547432,-0.09502801405735284,-0.9028968927866527
AT,2016,1,-1.0258394717160528,-1.164563082968396,0.1477319852351222,-1.2340018198964118,-1.094759688291741,0.08712405037857585,0.1722524945840896,-0.035882181196133754,0.14569871267198314,-1.137080945577305,0.2792936968987973,-1.354091932000503,0.39418539399446095,0.43443936182906523,-1.3159194569547432,-0.15355556489783456,-0.9028968927866527
AT,2016,2,-1.0258394717160528,-1.164563082968396,0.16849513666264823,-1.2340018198964118,-1.094759688291741,-0.01843239432057085,0.24230010508969188,-0.057708187182693715,0.18484712826141372,-1.137080945577305,0.1691120830594629,-1.354091932000503,0.25521016097789817,0.47385639628842785,-1.3159194569547432,-0.2823161767468945,-0.9028968927866527
AT,2016,3,-1.0258394717160528,-1.164563082968396,-0.17409686189153234,-1.2340018198964118,-1.094759688291741,0.0007596865338194032,0.042164075073684935,-0.15592521412221338,0.06740188149312203,-1.137080945577305,0.038897448522068,-1.354091932000503,0.15097873621547608,0.30633399983613613,-1.3159194569547432,-0.3408437275873764,-0.9028968927866527
AT,2016,4,-1.0258394717160528,-1.164563082968396,0.05429780381125477,-1.2340018198964118,-1.094759688291741,0.010355726961014632,0.002136869070483456,-0.14501221112893334,0.1195997689456962,-1.137080945577305,0.17912859340849335,-1.354091932000503,0.15097873621547608,0.2866254826064548,-1.3159194569547432,-0.18867209540212362,-0.9028968927866527
AT,2017,1,-1.0258394717160528,-1.164563082968396,0.0750609552387808,-1.2340018198964118,-1.094759688291741,-0.028028434747766076,0.13222528858088808,-0.035882181196133754,0.17179765639827024,-1.137080945577305,0.3193597382949187,-1.354091932000503,0.2667914303959451,0.4147308445993837,-1.3159194569547432,-0.23549413607450914,-0.9028968927866527
AT,2017,2,-1.0258394717160528,-1.164563082968396,0.09582410666630681,-1.2340018198964118,-1.094759688291741,-0.008836353893375825,0.22228650208809125,-0.046795184189413676,0.14569871267198314,-1.137080945577305,0.22921114515364524,-1.354091932000503,0.2783726998139921,0.43443936182906523,-1.3159194569547432,-0.3057271970830873,-0.9028968927866527
AT,2017,3,-1.0258394717160528,-1.164563082968396,-0.09104425618142793,-1.2340018198964118,-1.094759688291741,0.05833592909699036,0.1722524945840896,-0.0904471961625336,0.09350082521940911,-1.137080945577305,0.19916161410655406,-1.354091932000503,0.25521016097789817,0.4640021376735873,-1.3159194569547432,-0.36425474792356916,-0.9028968927866527
AT,2017,4,-1.0258394717160528,-1.164563082968396,0.09582410666630681,-1.2340018198964118,-1.094759688291741,0.08712405037857585,0.09219808257768662,0.007769830776986064,0.18484712826141372,-1.137080945577305,0.26927718654976684,-1.354091932000503,0.3131165080681328,0.43443936182906523,-1.3159194569547432,-0.13014454456164193,-0.9028968927866527
AT,2018,1,-1.0258394717160528,-1.164563082968396,0.11658725809383305,-1.2340018198964118,-1.094759688291741,0.010355726961014632,0.22228650208809125,0.018682833770266107,0.45888603738742784,-1.137080945577305,0.3193597382949187,-1.354091932000503,0.4405104716666486,0.4640021376735873,-1.3159194569547432,-0.14185005472973836,-0.9028968927866527
AT,2018,2,-1.0258394717160528,-1.164563082968396,0.11658725809383305,-1.2340018198964118,-1.094759688291741,-0.10479675816532728,0.2823273110928934,-0.024969178202853826,0.06740188149312203,-1.137080945577305,0.24924416585170614,-1.354091932000503,0.2783726998139921,0.50341917213295,-1.3159194569547432,-0.24719964624260546,-0.9028968927866527
AT,2018,3,-1.0258394717160528,-1.164563082968396,-0.11180740760895405,-1.2340018198964118,-1.094759688291741,-0.028028434747766076,0.16224569308328915,-0.10136019915581353,0.06740188149312203,-1.137080945577305,0.22921114515364524,-1.354091932000503,0.23204762214180444,0.45414787905874654,-1.3159194569547432,-0.4461933191002436,-0.9028968927866527
AT,2018,4,-1.0258394717160528,-1.164563082968396,0.03353465238372853,-1.2340018198964118,-1.094759688291741,-0.01843239432057085,0.14223209008168852,-0.046795184189413676,0.3283913187559925,-1.137080945577305,0.35942577969104034,-1.354091932000503,0.32469777748617956,0.4442936204439058,-1.3159194569547432,-0.23549413607450914,-0.9028968927866527
AT,2019,1,-1.0258394717160528,-1.164563082968396,0.08544253095254391,-1.2340018198964118,-1.094759688291741,-0.028028434747766076,0.31234771559529445,0.018682833770266107,0.26314395944027485,-1.137080945577305,0.39949182108716197,-1.354091932000503,0.8458549012982899,0.5723989824368348,-1.3159194569547432,-0.24719964624260546,-0.9028968927866527
AT,2019,2,-1.0258394717160528,-1.164563082968396,0.04391622809749165,-1.2340018198964118,-1.094759688291741,-0.10479675816532728,0.38239532610089694,-0.057708187182693715,0.10655029708255259,-1.137080945577305,0.33939275899297966,-1.354091932000503,0.3710228551583672,0.6610873099704011,-1.3159194569547432,-0.32913821741928007,-0.9028968927866527
AT,2019,3,-1.0258394717160528,-1.164563082968396,-0.09104425618142793,-1.2340018198964118,-1.094759688291741,-0.05681655602935155,0.20227289908649063,-0.11227320214909346,0.3283913187559925,-1.137080945577305,0.2792936968987973,-1.354091932000503,0.39418539399446095,0.4442936204439058,-1.3159194569547432,-0.4344878089321473,-0.9028968927866527
AT,2019,4,-1.0258394717160528,-1.164563082968396,0.05429780381125477,-1.2340018198964118,-1.094759688291741,-0.05681655602935155,0.15223889158248874,-0.06862119017597364,0.17179765639827024,-1.137080945577305,0.3494092693420099,-1.354091932000503,0.6605545906095397,0.47385639628842785,-1.3159194569547432,-0.27061066657879823,-0.9028968927866527
AT,2020,1,-1.0258394717160528,-1.164563082968396,0.17887671237641134,-1.2340018198964118,-1.094759688291741,0.019951767388209654,0.2823273110928934,0.04050883975682607,0.3283913187559925,-1.137080945577305,0.4996569245774657,-1.354091932000503,1.1006428284953218,0.4935649135181094,-1.3159194569547432,-0.3525492377554727,-0.9028968927866527
AT,2020,2,-1.0258394717160528,-1.164563082968396,0.10620568238006993,-1.2340018198964118,-1.094759688291741,-0.028028434747766076,0.32235451709609486,-0.06862119017597364,0.6546281153345807,-1.137080945577305,0.4395578624832834,-1.354091932000503,0.8805987095524306,0.7103586030446047,-1.3159194569547432,-0.3525492377554727,-0.9028968927866527
AT,2020,3,-1.0258394717160528,-1.164563082968396,-0.039136377612612655,-1.2340018198964118,-1.094759688291741,-0.12398883901971774,0.2823273110928934,0.02959583676354603,0.3022923750297056,-1.137080945577305,0.21919463480461499,-1.354091932000503,0.7647860153719618,0.6709415685852417,-1.3159194569547432,-0.4813098496045327,-0.9028968927866527
AT,2020,4,-1.0258394717160528,-1.164563082968396,0.02315307666996563,-1.2340018198964118,-1.094759688291741,-0.008836353893375825,0.16224569308328915,0.3351599205753851,0.3153418468928489,-1.137080945577305,0.3494092693420099,-1.354091932000503,0.8226923624621962,0.6118160168961977,-1.3159194569547432,-0.41107678859595453,-0.9028968927866527
AU,2005,1,1.5512980066048325,1.0937916283751816,1.0197843451912179,1.3095692861323802,1.1128450968527182,1.0947082952340677,0.7426401801297094,1.6338072767757006,0.5763312841557195,1.597784051941086,0.7801192143503166,1.1000423517320477,1.5870561440532915,1.0158406201046661,0.5341355591676766,1.262811165441825,1.852946482972449
AU,2005,2,1.7634080871250701,1.5792323607200631,1.5596262823068967,1.4367478414338197,1.4791725284487423,1.2098607803604096,1.0028170191505186,1.8520673366413,0.7459744183765851,2.047825127482087,1.2108291593586231,1.4734975688217835,1.8186815324142296,1.3114683785498868,0.9475556745022957,1.4500993281313665,2.4860456368630532
AU,2005,3,1.9437016555672717,1.7902935486960982,1.5180999794518442,1.7123013779202725,1.5562940929952738,1.3921855484771175,1.262993858171328,1.8738933426278597,1.6985858643860625,1.8862719208776249,1.4812749387824438,1.5375184631800238,2.00398184310298,1.3213226371647275,0.9682266802690268,1.6490930009890048,2.4115633834641588
AU,2005,4,1.3816099421886427,1.1887691629643975,0.9159685880535876,1.4261496284920332,1.1610460746943005,1.181072659078824,0.8827354011409144,1.3391561959571416,0.48498498111371474,1.5862445371836245,0.9904659316799548,1.206743842329115,1.4596621804547754,1.183363016556958,0.647826090884697,1.2511056552737283,1.7660505206737387
AU,2006,1,1.105866837512334,1.0937916283751816,0.8744422851985354,1.3519621378995266,1.1321254879893512,1.0467280930980918,1.0228306221521195,1.3718952049369815,0.2500944875771314,1.3785332715493164,0.740053172954195,1.121382649851461,1.494405988708916,1.143945982097595,0.606484079351235,0.6775356570370069,1.5922585960763176
AU,2006,2,1.339187926084595,1.3154058757500187,1.1132185266150854,1.3943549896666734,1.3924107683338944,1.2098607803604096,1.1629258431633243,1.5355902498361809,0.3805892062085667,1.3208356977620084,0.9804494213309245,1.4841677178814905,1.6681250299796195,1.21292579240148,0.7821876283684482,0.8531183095584522,1.9522561541709753
AU,2006,3,1.5619035106308443,1.6108915389164684,1.2170342837527162,1.7440960167456323,1.3731303771972614,1.4881459527490692,1.5732047046961388,1.7538503097017804,0.667677587197724,1.7708767733030093,1.361076814594079,1.5055080160009036,1.9344942265946985,1.508553550846701,0.906213662968834,1.145756063760861,2.0143246986700536
AU,2006,4,1.1588943576423933,1.1148977471727854,0.7187186494920896,1.2565782214234469,1.006802945601238,1.0851122548068726,1.2529870566705272,1.175461151057942,0.2892429031665619,1.032347828825469,1.1206805662173498,1.004011010194687,1.3554307556923533,1.173508757942117,0.48245804475084936,0.513658514683658,1.3688118358796337
AU,2007,1,1.180105365694417,1.030473271982371,0.770626528060905,1.3307657120159535,0.9393215766230227,1.0851122548068726,1.3030210641745292,1.0335921121453027,0.18484712826141372,1.2400590944597776,1.1306970765663804,1.0573617554932204,1.4017558333645412,1.3311768957795684,0.4927935476342149,0.30295933165792344,1.3191570002803708
AU,2007,2,1.0740503254342983,1.1148977471727854,0.8952054366260616,1.1611943049473672,1.1803264658309334,1.2194568207876046,1.4631298881873347,1.1099831330982624,0.3022923750297056,1.3669937567918544,1.3210107731979577,1.1854035442097013,1.4712434498728226,1.1242374648679139,0.689168102418159,0.3848979028345978,1.5177763426774231
AU,2007,3,1.105866837512334,1.3787242321428295,0.9055870123398245,1.3731585637831,1.1706862702626168,1.1330924569428482,1.2730006596721282,1.1972871570445023,0.3283913187559925,1.1939010354299309,1.1006475455192892,1.1747333951499948,1.390174563946494,1.3903024474686125,0.647826090884697,0.5721860655241396,1.5301900515772386
AU,2007,4,0.8831512529660845,0.8194120840063358,0.5110871352168288,0.885640768460915,0.9200411854863901,0.8548072845541888,0.9027490041425154,0.7607670373133036,0.1195997689456962,0.7553994746463916,0.8502347867935293,0.8119483271199658,0.9964114037328997,1.0946746890233918,0.2757479870835399,0.49024749434746506,1.1826062023823973
AU,2008,1,0.74527970062793,0.7771998464111289,0.3761266509379091,0.9704264719952077,0.7272372741200617,0.7396547994278468,0.8327013936369125,0.6298110013939441,0.0021545221774045054,1.032347828825469,0.7801192143503166,0.6945766874631915,0.961667595478759,0.9271522925710999,0.29641899285027085,0.022027087623610837,0.921918315486266
AU,2008,2,0.766490708679954,0.9777079749883626,0.6875739223508005,1.0128193237623546,0.9104009899180735,0.7684429207094323,0.9928102176497184,0.7825930432998636,0.17179765639827024,1.1246639468851616,0.7901357246993471,0.9506602648961532,1.065899020241181,1.0848204304085507,0.37910301591719453,0.13908218930457425,1.1453650756829499
AU,2008,3,0.766490708679954,0.8299651434051377,0.49032398378930275,1.0022211108205676,0.8429196209398587,0.8931914462629693,0.8327013936369125,0.6952890193536239,-0.010894949685739109,0.9977292845530844,0.6799541108600127,0.8546289233587926,1.0195739425689934,1.0355491373343477,0.3894385188005601,0.06884912829599611,1.0708828222840554
AU,2008,4,0.4695365959516214,0.5239264208398866,0.22040301523146338,0.6418818707998223,0.5633539494586827,0.6340983547286999,0.6225585621201054,0.34607292356866487,-0.11529072459088718,0.9400317107657767,0.479623903879405,0.459833408149643,0.6952983988636804,0.6610873099704011,0.07937343229959587,-0.09502801405735284,0.6239893018906875
AU,2009,1,0.3952980677695382,0.38673664865546353,0.21002143951770047,0.7478640002176887,0.6693961007101632,0.5285419100295533,0.5224905471121019,0.32424691758210505,-0.16748861204346138,0.6284648123143144,0.3894753107381315,0.47050355720934983,0.5679044352651644,0.7596298961188079,0.04836692364949944,-0.2237886259064127,0.4998522128925296
AU,2009,2,0.37408705971751455,0.5872447772326972,0.3553634995103831,0.6842747225669689,0.6308353184368974,0.6340983547286999,0.5425041501137025,0.43337694751490474,-0.06309283713831315,0.8361760779486226,0.5497394763226178,0.5238543025078835,0.7068796682817272,0.7399213788891268,0.20339946689998156,-0.2120831157383165,0.7357126819890294
AU,2009,3,0.3952980677695382,0.640010074226706,0.3865082266516722,0.7160693613923288,0.6211951228685813,0.6532904355830902,0.642572165121706,0.4552029535014646,0.0021545221774045054,0.6515438418292375,0.4395578624832834,0.5558647496870037,0.7995298236261025,0.818755447807852,0.17239295824988513,-0.11843903439354547,0.599161884091056
